state,county,station_x,year,jan_x,feb_x,mar_x,apr_x,may_x,jun_x,jul_x,aug_x,sep_x,oct_x,nov_x,dec_x,plant_acres,harvest_acres,yield_acres,bales,station_y,jan_y,feb_y,mar_y,apr_y,may_y,jun_y,jul_y,aug_y,sep_y,oct_y,nov_y,dec_y,total_percent_lost
TX,Wharton,USH00412266,2004,968,806,411,1442,2910,1850,725,493,528,2179,2593,592,77500,75300,731.792828685,114800,USC00412266,1306,1178,1984,2028,2367,2653,2739,2766,2662,2452,1767,1158,9.0
TX,Shackelford,USH00410120,2004,314,862,871,1555,310,1150,502,1205,172,1209,2398,150,1400,1200,800.0,2000,USC00410120,865,693,1571,1787,2300,2536,2781,2610,2354,1994,1249,773,9.0
TX,Hardeman,USH00417336,2004,636,672,770,587,20,1423,313,1453,0,83,1723,79,7400,7000,857.142857143,12500,USC00411995,625,547,1500,1738,2358,2551,2826,2664,2409,1885,1139,740,9.0
TX,Crosby,USH00412121,2004,765,650,635,693,23,1431,1659,1011,627,620,1724,111,223100,216100,735.2151781580002,331000,USC00412121,641,600,1390,1599,2272,2435,2542,2400,2139,1761,959,587,9.0
TX,Reeves,USH00410498,2004,336,-9999,282,581,71,128,566,-9999,1217,424,894,30,3800,3600,666.666666667,5000,USC00410498,857,885,1457,1684,2366,2641,2672,2549,2194,1834,985,699,9.0
TX,Caldwell,USH00415429,2004,570,913,835,1567,572,3483,376,295,508,1778,3161,25,5400,5300,588.679245283,6500,USC00415429,1152,1037,1848,1938,2350,2627,2728,2784,2582,2420,1643,1062,9.0
TX,Upton,USH00415707,2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,7700,6200,789.677419355,10200,USC00415707,904,996,1576,2072,2658,2783,2861,2947,2491,2051,1399,965,10.0
TX,Lamar,USH00416794,2003,5,937,327,305,473,1340,313,990,953,173,1064,410,2200,1900,480.0,1900,USC00416794,560,753,1309,1858,2373,2535,2938,2995,2356,2045,1444,853,10.0
TX,Bexar,USH00417945,2003,252,547,197,43,31,736,2062,418,2340,494,84,29,1000,1000,1008.0,2100,USC00417947,1002,1241,1692,2154,2672,2759,2791,2874,2474,2106,1728,1178,10.0
TX,Hale,USH00417079,2003,15,8,140,178,268,1530,0,115,338,112,95,0,259600,131500,684.775665399,187600,USC00410012,477,477,1055,1565,1958,2201,2603,2630,2046,1730,819,575,10.0
TX,Bee,USH00410639,2003,592,772,579,56,10,839,1945,97,1703,942,81,117,17300,16300,736.196319018,25000,USC00410639,1121,1340,1728,2172,2711,2798,2736,2838,2577,2241,1904,1427,10.0
TX,Haskell,USH00413992,2003,26,176,511,1,519,425,2093,0,796,470,100,442,80900,78000,350.153846154,56900,USC00413992,563,658,1203,1846,2272,2533,2922,2902,2251,1934,1267,927,10.0
TX,Starr,USH00417622,2003,169,262,207,234,11,498,536,394,2258,2337,749,0,3000,2600,830.7692307689999,4500,USC00413060,1333,1637,2013,2485,3074,3154,3065,3118,2722,2375,2019,1527,10.0
TX,Gaines,USH00418201,2003,0,122,235,114,635,688,251,110,345,103,134,0,243400,215500,561.5220417630001,252100,USC00418201,673,710,1273,1791,2253,2462,2678,2741,2210,1888,1135,715,10.0
TX,Navarro,USH00412019,2003,140,1296,240,228,1073,1366,122,371,683,1101,341,265,17200,16400,453.658536585,15500,USC00412019,763,915,1347,1926,2376,2569,2921,2922,2359,2027,1532,998,10.0
TX,Wharton,USH00412266,2003,964,583,418,68,-9999,1572,2677,598,2272,806,957,714,68900,66000,541.090909091,74400,USC00412266,1012,1234,1635,2092,2634,2746,2719,2832,2510,2163,1878,1239,10.0
TX,Shackelford,USH00410120,2003,66,508,237,193,1160,1770,66,232,58,170,383,0,1600,1600,240.0,800,USC00410120,628,735,1300,1790,2291,2487,2875,2887,2164,1966,1371,933,10.0
TX,Limestone,USH00415869,2003,128,1528,346,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2800,2800,377.142857143,2200,USC00415869,778,959,1387,1891,2395,2583,2855,2884,2386,2020,1577,1009,10.0
TX,Hardeman,USH00417336,2003,-9999,-9999,107,697,803,932,0,750,345,142,249,0,6300,6200,425.80645161300004,5500,USC00411995,457,599,1151,1797,2328,2465,3055,2983,2267,1975,1207,723,10.0
TX,Bell,USH00418910,2003,226,1062,271,114,-9999,2578,205,371,1,917,-9999,-9999,2800,2700,408.88888888900004,2300,USC00410665,829,1029,1472,2032,2543,2725,2891,2930,2463,2126,1621,1072,10.0
TX,Crosby,USH00412121,2003,0,8,135,820,333,960,79,225,11,318,117,0,213200,132300,359.1836734690001,99000,USC00412121,594,639,1208,1742,2170,2381,2794,2807,2185,1890,1144,735,10.0
TX,Reeves,USH00410498,2003,0,206,-9999,0,110,240,-9999,389,-9999,760,91,0,2000,2000,768.0,3200,USC00410498,840,988,1376,1961,2346,2656,2662,2735,2301,1920,1352,904,10.0
TX,Caldwell,USH00415429,2003,315,1250,278,71,46,917,692,320,2080,906,287,137,3000,2600,590.769230769,3200,USC00415429,989,1069,1564,2087,2623,2730,2761,2867,2455,2066,1758,1080,10.0
TX,Upton,USH00415707,2002,38,594,10,126,170,376,-9999,-9999,-9999,-9999,-9999,-9999,10000,6300,525.714285714,6900,USC00415707,975,852,1374,2179,2547,2881,2859,3036,2578,1902,1133,833,14.4
TX,Lamar,USH00416794,2002,980,674,1924,1306,1067,411,407,465,609,2563,389,1388,1800,1400,514.285714286,1500,USC00416794,796,771,1097,1978,2226,2720,2901,2937,2613,1763,1136,813,14.4
TX,Hale,USH00417079,2002,211,91,312,389,424,373,382,781,14,829,188,229,256700,219500,809.111617312,370000,USC00410012,461,437,804,1504,1949,2443,2485,2585,2165,1377,755,418,14.4
TX,Bee,USH00410639,2002,18,81,56,100,549,438,2159,145,1824,2028,962,747,12300,8300,653.493975904,11300,USC00410639,1483,1272,1762,2468,2609,2868,2778,2955,2627,2300,1609,1431,14.4
TX,Haskell,USH00413992,2002,166,355,800,719,585,836,1637,482,254,1357,264,641,83900,82700,412.09189842800004,71000,USC00413992,780,653,1066,1837,2151,2622,2700,2858,2426,1567,997,710,14.4
TX,Brown,USH00411138,2002,125,424,1075,218,541,534,1253,206,651,1470,216,587,1300,800,240.0,400,USC00411138,873,755,1232,2026,2360,2627,2653,2874,2411,1768,1087,833,14.4
TX,Starr,USH00417622,2002,15,48,28,295,349,257,1459,236,1989,699,719,25,3600,2500,576.0,3000,USC00413060,1642,1605,2118,2734,2963,3124,2992,3133,2748,2544,1698,1557,14.4
TX,Gaines,USH00418201,2002,289,198,958,415,63,264,562,343,64,976,167,457,265800,195000,625.230769231,254000,USC00418201,703,628,1016,1825,2191,2678,2655,2763,2312,1620,900,620,14.4
TX,Navarro,USH00412019,2002,208,543,936,364,1194,339,1501,173,747,1481,358,1810,14000,13200,745.454545455,20500,USC00412019,859,790,1214,2038,2259,2635,2786,2885,2562,1840,1218,954,14.4
TX,Wharton,USH00412266,2002,275,303,153,564,752,1603,1169,596,1889,2064,1740,859,67600,66600,819.459459459,113700,USC00412266,1279,1085,1654,2311,2465,2654,2734,2816,2588,2215,1477,1245,14.4
TX,Shackelford,USH00410120,2002,262,356,888,1633,1130,303,1738,515,594,1617,206,473,1500,1200,360.0,900,USC00410120,809,743,1148,1912,2180,2561,2682,2809,2380,1650,1057,763,14.4
TX,Limestone,USH00415869,2002,233,331,930,457,1115,241,893,36,628,1769,648,1378,1600,1400,445.714285714,1300,USC00415869,958,888,1202,2034,2244,2619,2770,2859,2577,1944,1267,946,14.4
TX,Hardeman,USH00417336,2002,148,285,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4400,4300,636.279069767,5700,USC00411995,725,674,965,1738,2177,2659,2764,2878,2448,1503,987,645,14.4
TX,Crosby,USH00412121,2002,208,264,381,676,459,234,1085,483,201,1465,129,528,211200,202500,443.25925925900003,187000,USC00412121,622,588,963,1714,2094,2625,2606,2749,2268,1473,882,609,14.4
TX,Reeves,USH00410498,2002,114,343,0,41,0,0,267,104,333,581,193,-9999,2000,2000,1296.0,5400,USC00410498,889,779,1174,2096,2435,2880,2690,2831,2329,1764,1117,800,14.4
TX,Caldwell,USH00415429,2002,221,158,331,1201,675,1171,1506,185,1076,3531,1295,1594,2400,2100,502.857142857,2200,USC00415429,1145,985,1451,2266,2420,2673,2710,2839,2521,2052,1329,1165,14.4
TX,Upton,USH00415707,2001,182,102,-9999,-9999,242,-9999,0,269,79,48,1021,99,17300,5700,581.052631579,6900,USC00415707,673,1177,1286,2107,2494,2950,3090,2916,2553,2063,1465,924,12.7
TX,Lamar,USH00416794,2001,815,2165,1624,516,1684,1384,46,358,2190,1077,600,2318,2900,2900,364.137931034,2200,USC00416794,463,918,1115,1986,2330,2635,3047,2969,2306,1749,1528,971,12.7
TX,Hale,USH00417079,2001,364,117,752,137,1794,389,33,303,452,43,689,77,266700,261000,683.218390805,371500,USC00410012,174,641,771,1623,1962,2511,2775,2528,2145,1575,1052,536,12.7
TX,Bee,USH00410639,2001,623,46,868,0,325,396,493,2627,2302,233,1232,651,13100,13100,494.65648855,13500,USC00410639,1064,1576,1489,2250,2543,2855,2965,2959,2570,2208,2030,1427,12.7
TX,Haskell,USH00413992,2001,442,914,840,51,1024,437,41,500,615,374,516,287,95700,91800,282.352941176,54000,USC00413992,494,850,1009,1890,2248,2778,3169,2848,2313,1757,1354,802,12.7
TX,Brown,USH00411138,2001,737,721,644,638,492,45,89,999,1347,331,1123,422,2200,500,192.0,200,USC00411138,639,1021,1099,1891,2266,2699,2966,2829,2325,1757,1478,940,12.7
TX,Starr,USH00417622,2001,157,363,190,96,568,486,464,301,1361,48,550,400,3000,2600,609.230769231,3300,USC00413060,1387,1956,1941,2629,2897,3134,3190,3178,2774,2426,2104,1548,12.7
TX,Gaines,USH00418201,2001,274,138,515,25,362,21,198,249,497,11,255,21,292500,191500,476.240208877,190000,USC00418201,428,843,1003,1795,2278,2753,2900,2700,2304,1722,1170,705,12.7
TX,Navarro,USH00412019,2001,1022,1476,1821,365,1042,417,229,251,779,803,908,1740,17300,17000,338.823529412,12000,USC00412019,613,1097,1135,1963,2312,2592,2985,2971,2412,1804,1568,1005,12.7
TX,Wharton,USH00412266,2001,1048,83,1008,282,1303,956,604,2075,3088,952,1214,1132,79000,75500,791.523178808,124500,USC00412266,987,1573,1451,2271,2473,2648,2790,2846,2540,2043,1809,1390,12.7
TX,Shackelford,USH00410120,2001,498,917,672,165,688,158,190,130,866,374,1373,347,2500,2400,260.0,1300,USC00410120,500,849,1036,1816,2319,2730,3098,2931,2290,1752,1443,868,12.7
TX,Limestone,USH00415869,2001,1320,1037,1492,183,1245,726,0,918,1366,99,1399,1835,3000,3000,400.0,2500,USC00415869,775,1223,1337,1970,2355,2616,2898,2943,2489,1834,1599,1017,12.7
TX,Hardeman,USH00417336,2001,328,213,391,0,1182,200,61,613,564,0,1183,18,7900,5300,407.547169811,4500,USC00411995,465,633,963,1901,2273,2808,3282,2928,2323,1743,1491,850,12.7
TX,Bell,USH00418910,2001,766,188,646,282,1072,838,127,2803,218,796,1585,1071,1500,1500,416.0,1300,USC00410665,766,1210,1229,2084,2415,2720,2991,2966,2472,1903,1632,1166,12.7
TX,Crosby,USH00412121,2001,329,150,623,8,806,452,107,313,105,10,987,56,224400,172500,325.565217391,117000,USC00412121,322,718,889,1799,2160,2654,2962,2709,2251,1697,1204,640,12.7
TX,Reeves,USH00410498,2001,262,203,97,89,150,30,66,76,199,73,284,0,5700,5200,590.769230769,6400,USC00410498,645,1137,1304,1992,2402,2809,2893,2690,2417,1923,1421,868,12.7
TX,Brooks,USH00413063,2001,299,287,317,26,637,364,8,1024,1250,-9999,622,653,1400,1100,436.363636364,1000,USC00413063,1344,1785,1753,2539,2715,3016,3112,2935,2682,2275,1937,1543,12.7
TX,Caldwell,USH00415429,2001,925,346,984,292,1119,769,91,1735,1346,514,652,1610,3300,3100,449.032258065,2900,USC00415429,912,1359,1317,2137,2426,2706,2964,2952,2465,1948,1705,1197,12.7
TX,Upton,USH00415707,2000,-9999,0,-9999,36,0,1041,51,8,0,353,295,53,17200,15500,154.838709677,5000,USC00415707,1039,1491,1751,2127,2754,2688,3031,2955,2715,1888,1050,665,11.6
TX,Lamar,USH00416794,2000,818,518,1059,848,2002,2063,726,0,473,951,2881,1635,2000,2000,480.0,2000,USC00416794,843,1134,1560,1658,2303,2562,2909,3182,2582,1964,946,305,11.6
TX,Hale,USH00417079,2000,20,0,627,367,48,1230,422,0,0,726,242,198,295200,275500,569.379310345,326800,USC00410012,591,941,1121,1498,2152,2253,2584,2645,2277,1603,495,152,11.6
TX,Bee,USH00410639,2000,646,137,1098,229,1147,1710,99,66,184,865,1429,429,9000,8700,568.275862069,10300,USC00410639,1586,1854,2189,2166,2633,2732,2958,2920,2758,2276,1589,1024,11.6
TX,Haskell,USH00413992,2000,134,136,874,635,374,1975,203,0,0,1105,951,249,116000,32100,331.96261682200003,22200,USC00413992,743,1193,1458,1837,2536,2577,2990,3056,2620,1912,759,348,11.6
TX,Brown,USH00411138,2000,244,246,265,466,1146,2410,89,0,76,2433,1034,51,2300,500,288.0,300,USC00411138,1073,1371,1766,1914,2533,2566,2978,2990,2542,1953,1037,622,11.6
TX,Starr,USH00417622,2000,490,150,108,133,186,432,91,249,485,760,132,138,1500,900,266.666666667,500,USC00413060,1810,2112,2434,2553,2982,3021,3233,3097,2946,2397,1859,1184,11.6
TX,Gaines,USH00418201,2000,64,23,683,247,18,979,48,76,0,296,760,193,287500,192200,394.838709677,158100,USC00418201,776,1188,1348,1773,2433,2506,2829,2732,2428,1701,685,399,11.6
TX,Navarro,USH00412019,2000,458,957,894,958,1410,1691,64,0,248,755,2447,1260,17600,16900,329.467455621,11600,USC00412019,1026,1377,1594,1757,2378,2602,2991,3078,2613,2107,1105,520,11.6
TX,Wharton,USH00412266,2000,503,427,810,830,1818,1302,247,881,173,1163,2519,732,86500,84200,544.418052257,95500,USC00412266,1526,1725,2015,2050,2544,2662,2845,2867,2705,2277,1510,937,11.6
TX,Shackelford,USH00410120,2000,38,67,395,161,331,1315,147,0,20,614,1063,187,3100,900,266.666666667,500,USC00410120,878,1273,1572,1890,2624,2614,2989,3051,2560,1955,857,426,11.6
TX,Limestone,USH00415869,2000,703,623,445,757,1093,2109,13,-9999,1207,607,2239,1244,4200,4100,199.02439024400002,1700,USC00415869,1039,1303,1679,1810,2446,2667,2898,3005,2810,2065,1283,633,11.6
TX,Hardeman,USH00417336,2000,56,201,1296,767,262,1447,154,0,257,1151,760,365,10800,9000,240.0,4500,USC00411995,682,1083,1402,1668,2451,2531,2946,3140,2577,1881,749,288,11.6
TX,Bell,USH00418910,2000,643,625,554,1278,704,1724,8,249,851,1168,2051,767,4000,3900,578.461538462,4700,USC00410665,1139,1489,1747,1944,2528,2706,3011,3047,2704,2118,1222,686,11.6
TX,Crosby,USH00412121,2000,15,105,830,682,345,1295,188,0,10,717,562,241,230000,217200,345.63535911599996,156400,USC00412121,704,1066,1325,1633,2353,2390,2770,2833,2389,1720,655,228,11.6
TX,Reeves,USH00410498,2000,0,0,0,59,0,705,403,157,-9999,529,129,71,6400,4900,568.163265306,5800,USC00410498,974,1438,1516,1989,2576,2587,2875,2737,2495,1759,924,704,11.6
TX,Caldwell,USH00415429,2000,-9999,452,756,481,2164,1338,0,155,445,1721,2152,754,3300,3200,375.0,2500,USC00415429,1298,1610,1906,1853,2562,2697,2971,2949,2680,2165,1409,812,11.6
TX,Upton,USH00415707,1999,66,0,543,248,147,119,1,414,886,491,94,0,15400,11200,265.714285714,6200,USC00415707,1121,1460,1672,2051,2488,2725,2845,2976,2557,2007,1631,916,13.8
TX,Lamar,USH00416794,1999,720,259,927,758,964,1004,241,94,760,473,228,963,4100,3900,184.615384615,1500,USC00416794,825,1274,1263,1936,2224,2687,2946,3106,2494,1915,1610,838,13.8
TX,Hale,USH00417079,1999,637,0,384,552,1090,387,295,231,343,183,0,302,285400,261600,646.422018349,352300,USC00410012,541,875,890,1422,1779,2279,2531,2680,2063,1548,1210,496,13.8
TX,Bee,USH00410639,1999,71,620,600,1123,335,1039,918,592,218,272,38,139,5200,5000,940.8,9800,USC00410639,1494,1807,1916,2254,2532,2767,2768,2951,2620,2186,1935,1427,13.8
TX,Haskell,USH00413992,1999,567,0,805,425,896,1163,241,219,206,445,0,107,91400,79100,206.927939317,34100,USC00413992,824,1304,1217,1852,2227,2598,2905,3051,2381,1874,1453,856,13.8
TX,Brown,USH00411138,1999,297,31,1018,794,1364,1113,673,41,33,348,0,177,1300,1000,240.0,500,USC00411138,978,1288,1378,1868,2264,2595,2800,2992,2532,1925,1560,915,13.8
TX,Starr,USH00417622,1999,0,0,732,10,140,794,572,358,1125,590,356,381,6500,4800,390.0,3900,USC00413060,1730,2105,2340,2706,2927,3104,3041,3135,2809,2310,2074,1556,13.8
TX,Gaines,USH00418201,1999,228,0,487,185,1923,618,107,955,879,68,0,53,302400,283300,491.521355454,290100,USC00418201,831,1133,1222,1676,2074,2506,2731,2729,2193,1688,1356,643,13.8
TX,Navarro,USH00412019,1999,1199,63,964,761,912,755,221,221,346,538,201,630,21900,21100,391.27962085300004,17200,USC00412019,1079,1359,1367,1970,2207,2722,2889,3106,2538,2004,1636,1000,13.8
TX,Wharton,USH00412266,1999,1067,279,1366,79,1055,1577,1179,193,856,198,115,627,89100,83100,745.7039711189999,129100,USC00412266,1410,1688,1781,2243,2447,2708,2753,2927,2622,2090,1803,1297,13.8
TX,Shackelford,USH00410120,1999,-9999,0,1000,1059,740,1994,43,101,314,392,13,73,1700,1400,68.5714285714,200,USC00410120,808,1315,1263,1883,2217,2596,2867,3040,2433,1800,1508,864,13.8
TX,Limestone,USH00415869,1999,828,0,737,912,823,1411,109,0,554,615,0,800,4500,4400,447.27272727300004,4100,USC00415869,1064,1438,1420,2042,2198,2616,2817,3072,2638,2026,1703,1048,13.8
TX,Hardeman,USH00417336,1999,640,13,785,418,1436,1642,376,67,339,488,0,523,11300,6500,376.615384615,5100,USC00411995,685,1107,1103,1704,2153,2599,2945,3056,2312,1785,1455,751,13.8
TX,Bell,USH00418910,1999,403,19,507,503,1023,841,1039,173,-9999,546,33,482,3900,3700,661.621621622,5100,USC00410665,1159,1506,1559,2108,2380,2732,2836,3087,2616,2057,1708,1116,13.8
TX,Crosby,USH00412121,1999,597,8,462,1085,1539,1362,177,262,478,230,0,111,232400,203000,399.369458128,168900,USC00412121,678,1073,1074,1614,1981,2473,2688,2834,2162,1644,1379,663,13.8
TX,Brooks,USH00413063,1999,51,43,384,5,519,615,1452,2233,1669,371,203,76,1700,1400,617.142857143,1800,USC00413063,1609,1943,2116,2553,2713,2899,2871,2952,2632,2179,1923,1525,13.8
TX,Caldwell,USH00415429,1999,125,0,711,429,1136,1513,452,186,155,120,51,123,4200,3900,369.230769231,3000,USC00415429,1321,1610,1672,2158,2420,2710,2779,2970,2600,2023,1700,1157,13.8
TX,Upton,USH00415707,1998,36,84,173,0,69,155,76,622,0,839,82,173,9000,7300,486.575342466,7400,USC00415707,1129,1123,1396,1886,2725,3019,3132,2808,2735,2151,1496,872,10.9
TX,Lamar,USH00416794,1998,1134,929,1234,495,597,538,280,228,1314,1885,1292,1628,2300,1900,151.578947368,600,USC00416794,847,1029,1198,1695,2489,2910,3274,3099,2825,2001,1449,814,10.9
TX,Hale,USH00417079,1998,0,447,430,157,368,209,247,1212,38,1651,461,119,238900,211800,782.3229461760001,345200,USC00410012,560,596,791,1287,2151,2587,2757,2490,2396,1683,1026,474,10.9
TX,Bee,USH00410639,1998,296,1192,619,240,0,69,335,1426,1327,1986,1,1248,4700,4000,192.0,1600,USC00410639,1607,1559,1733,2053,2689,3072,3105,2945,2768,2292,1884,1357,10.9
TX,Haskell,USH00413992,1998,200,373,784,155,215,569,124,210,0,1,875,115,88700,19900,294.27135678400003,12200,USC00413992,876,853,1108,1608,2576,2895,3096,2819,2710,2029,1335,655,10.9
TX,Starr,USH00417622,1998,3,793,442,0,0,125,76,10,4071,2045,372,58,4100,3800,530.526315789,4200,USC00413060,1870,1905,2059,2477,3058,3337,3315,3229,2876,2504,2088,1554,10.9
TX,Gaines,USH00418201,1998,0,204,249,0,43,74,222,475,108,397,152,71,283600,173100,646.100519931,233000,USC00418201,790,836,1075,1523,2452,2856,2938,2605,2518,1891,1221,688,10.9
TX,Navarro,USH00412019,1998,2216,806,827,325,65,158,39,1049,1944,2216,2117,909,21500,19000,212.21052631599997,8400,USC00412019,996,1112,1308,1749,2536,2968,3231,3002,2751,2075,1468,956,10.9
TX,Wharton,USH00412266,1998,973,1557,366,231,13,74,153,2809,2432,1593,1565,430,61400,54600,363.956043956,41400,USC00412266,1460,1421,1608,2002,2584,2902,3005,2941,2772,2293,1928,1326,10.9
TX,Shackelford,USH00410120,1998,307,-9999,1049,160,122,791,316,124,30,299,471,429,1800,800,420.0,700,USC00410120,849,937,1131,1619,2532,2860,3116,2865,2708,2012,1389,715,10.9
TX,Limestone,USH00415869,1998,1177,735,1076,506,0,256,25,584,2223,1816,1442,655,3700,3100,449.032258065,2900,USC00415869,1074,1097,1331,1795,2328,2911,3095,2925,2781,2145,1560,941,10.9
TX,Hardeman,USH00417336,1998,323,773,1108,46,307,117,124,135,71,458,585,120,11000,3900,418.46153846199996,3400,USC00411995,657,779,1029,1522,2542,2997,3291,2960,2787,2000,1263,589,10.9
TX,Bell,USH00418910,1998,1259,1183,483,224,61,43,-9999,502,2227,3439,-9999,659,2700,2500,249.6,1300,USC00410665,1127,1178,1447,1854,2606,2949,3110,2973,2761,2125,1599,1086,10.9
TX,Crosby,USH00412121,1998,0,362,463,136,65,109,107,784,0,889,327,61,232300,161000,516.372670807,173200,USC00412121,664,703,886,1430,2345,2740,2915,2607,2516,1874,1201,593,10.9
TX,Brooks,USH00413063,1998,115,797,346,25,0,66,213,823,1576,1461,543,56,1800,900,426.66666666699996,800,USC00413063,1670,1598,1824,2188,2843,3199,3169,3060,2773,2372,1948,1449,10.9
TX,Caldwell,USH00415429,1998,201,1401,608,70,67,195,511,1662,1410,4712,868,363,2800,1800,293.333333333,1100,USC00415429,1372,1311,1541,1874,2661,3026,3066,2753,2571,2150,1705,1163,10.9
TX,Upton,USH00415707,1997,15,512,46,447,386,630,115,304,472,23,200,470,13300,13000,391.384615385,10600,USC00415707,746,831,1573,1602,2266,2634,2936,2901,2656,1977,1193,718,12.2
TX,Lamar,USH00416794,1997,202,1808,1327,2309,980,1700,73,748,205,1156,1,1095,2200,2100,342.857142857,1500,USC00416794,644,915,1425,1532,2083,2606,2981,2750,2606,1866,1067,664,12.2
TX,Hale,USH00417079,1997,144,271,20,1446,914,1063,533,1028,589,259,148,443,222000,204600,630.146627566,268600,USC00410012,251,399,1079,1084,1777,2237,2489,2456,2267,1536,689,313,12.2
TX,Bee,USH00410639,1997,303,317,1345,1526,1202,1409,81,170,574,2607,546,223,4100,4000,456.0,3800,USC00410639,1162,1420,1942,1872,2382,2747,2966,3025,2783,2194,1583,1278,12.2
TX,Haskell,USH00413992,1997,145,821,41,1,991,-9999,2236,536,1,577,1,287,88400,83800,362.00477327,63200,USC00413992,674,774,1413,1421,2051,2470,2769,2748,2526,1874,973,577,12.2
TX,Starr,USH00417622,1997,44,229,730,1046,1533,1681,0,0,828,1095,337,84,6900,6300,518.095238095,6800,USC00413060,1336,1680,2219,2133,2642,3035,3244,3256,2953,2431,1779,1462,12.2
TX,Gaines,USH00418201,1997,109,413,25,471,637,775,234,477,275,181,89,543,292200,284800,490.95505618,291300,USC00418201,450,650,1341,1364,2054,2440,2717,2629,2417,1698,921,446,12.2
TX,Wharton,USH00412266,1997,1028,910,2825,1790,2081,390,416,330,3185,2060,926,767,56300,53100,602.937853107,66700,USC00412266,1086,1388,1877,1847,2348,2668,2852,2912,2714,2268,1478,1112,12.2
TX,Shackelford,USH00410120,1997,43,1533,734,1070,620,1782,223,707,112,412,259,-9999,1400,1300,443.07692307699995,1200,USC00410120,635,835,1405,1428,2019,2445,2753,2674,2542,1871,1018,594,12.2
TX,Limestone,USH00415869,1997,421,1638,1802,2389,588,1611,0,325,490,371,811,1811,4700,4500,213.33333333299998,2000,USC00415869,709,1081,1521,1605,2102,2539,2885,2821,2679,1980,1255,827,12.2
TX,Hardeman,USH00417336,1997,65,1197,38,1876,779,478,447,711,1336,695,173,679,7400,6600,290.90909090900004,4000,USC00411995,566,693,1332,1277,2002,2535,2895,2768,2538,1795,876,518,12.2
TX,Bell,USH00418910,1997,437,1,1552,1,653,1,2489,2480,1008,1,549,199,4600,4500,469.33333333300004,4400,USC00410665,860,1095,1605,1649,2233,2599,2922,2881,2698,2059,1251,914,12.2
TX,Brooks,USH00413063,1997,152,236,293,772,1806,280,5,0,540,1342,444,53,1100,800,360.0,600,USC00413063,1210,1542,2025,2012,2466,2835,3066,3091,2807,2203,1627,1338,12.2
TX,Caldwell,USH00415429,1997,221,622,577,1801,1270,2048,211,238,371,1817,865,643,4100,4000,384.0,3200,USC00415429,963,1157,1762,1696,2307,2614,2900,2908,2681,2086,1345,974,12.2
TX,Upton,USH00415707,1996,0,13,0,340,112,598,59,1297,1350,0,589,0,14400,10900,409.541284404,9300,USC00415707,844,1267,1187,1917,2788,2918,3013,2739,2382,1945,1405,1062,13.0
TX,Lamar,USH00416794,1996,710,86,867,739,956,1300,2483,2383,1905,1764,3480,403,3100,2900,513.103448276,3100,USC00416794,509,944,1011,1602,2307,2545,2888,2708,2299,1823,1088,922,13.0
TX,Hale,USH00417079,1996,8,18,13,0,277,483,560,989,638,83,295,8,217400,175700,787.615253273,288300,USC00410012,332,713,732,1427,2269,2435,2510,2409,1974,1502,858,555,13.0
TX,Bee,USH00410639,1996,-9999,23,1,-9999,-9999,0,1161,8,1,-9999,-9999,305,9400,2200,174.545454545,800,USC00410639,1303,1603,1555,2140,2760,2867,2999,2896,2680,2299,1888,1507,13.0
TX,Haskell,USH00413992,1996,155,46,448,404,48,1315,167,593,647,356,815,0,98300,79900,288.360450563,48000,USC00413992,502,915,1088,1646,2588,2676,2861,2622,2188,1688,1028,768,13.0
TX,Starr,USH00417622,1996,5,13,0,290,20,0,233,1043,43,484,117,64,5000,1500,544.0,1700,USC00413060,1519,1841,1900,2427,2991,3180,3244,3025,2932,2460,2112,1647,13.0
TX,Gaines,USH00418201,1996,112,15,3,221,465,980,396,1342,164,117,120,0,287600,205100,602.398829839,257400,USC00418201,598,959,1022,1623,2558,2657,2693,2540,2134,1679,1125,754,13.0
TX,Wharton,USH00412266,1996,234,20,376,203,335,3153,358,1853,1709,529,861,1191,60600,54600,545.934065934,62100,USC00412266,1174,1460,1412,1996,2617,2692,2804,2784,2625,2166,1794,1419,13.0
TX,Shackelford,USH00410120,1996,30,25,534,701,708,619,566,464,1547,967,683,0,1200,800,360.0,600,USC00410120,635,1196,1112,1725,2526,2630,2879,2657,2222,1758,1195,923,13.0
